setor_nome,ano,markup_medio,markup_se,markup_std,ci_lower,ci_upper,n_obs,market_power
"Madeira, celulose, papel, artigos de borracha e material plástico",2005,1.18530331003538,0.1165471917076,0.480536381779547,0.956870814288483,1.41373580578228,17,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2006,1.15376304082389,0.110621359873747,0.456103551208923,0.936945175471346,1.37058090617644,17,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2007,1.72960418382927,0.32895728331728,1.54294642598007,1.0848479085274,2.37436045913114,22,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2008,1.78579255176976,0.310322136775157,1.48825268592806,1.17756116369045,2.39402393984907,23,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2009,1.43945810006019,0.203854796314787,0.956163749350473,1.0399026992832,1.83901350083717,22,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2010,1.49161558825925,0.140779522343753,0.689675991949878,1.21568772446549,1.76754345205301,24,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2011,1.22553936253114,0.0697097320014255,0.319450123571618,1.08890828780834,1.36217043725393,21,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2012,1.31786377142695,0.128545897742408,0.589071306680638,1.06591381185183,1.56981373100207,21,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2013,1.60313843363767,0.153590903067409,0.686879399968613,1.30210026362555,1.90417660364979,20,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2014,2.32865890197474,0.434029029792252,1.94103682964752,1.47796200358193,3.17935580036756,20,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2015,1.3884484500492,0.104720278174582,0.418881112698329,1.18319670482702,1.59370019527138,16,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2016,2.10356113448689,0.437484360550126,1.95648953856622,1.24609178780864,2.96103048116513,20,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2017,1.22509066177497,0.112027717592484,0.448110870369938,1.0055163352937,1.44466498825624,16,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2018,1.43679282779693,0.145344739794295,0.581378959177181,1.15191713780011,1.72166851779375,16,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2019,1.32818157407047,0.182878797105841,0.731515188423366,0.969739131743025,1.68662401639792,16,0
"Madeira, celulose, papel, artigos de borracha e material plástico",2020,1.27633581898967,0.0811717948302963,0.324687179321185,1.11723910112229,1.43543253685705,16,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2021,1.65340508906854,0.248373695870177,1.11076093557715,1.16659264516299,2.14021753297409,20,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2022,1.43726740444218,0.103921297186431,0.487434090104529,1.23358166195678,1.64095314692759,22,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2023,1.52295835358012,0.168818688066198,0.791829835058412,1.19207372497037,1.85384298218987,22,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2024,2.03139893067594,0.422925621422096,1.69170248568838,1.20246471268863,2.86033314866325,16,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1989,0.953783497182401,0.0735569083646818,0.284884681094918,0.809611956787625,1.09795503757718,15,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1990,1.68262007848774,0.272610344868968,1.51783016310024,1.14830380254456,2.21693635443092,31,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1991,1.23047091397701,0.115632025319427,0.703362150915505,1.00383214435093,1.45710968360308,37,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1992,1.29582349834734,0.104612929662374,0.627677577974246,1.09078215620909,1.5008648404856,36,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1993,1.43307222193381,0.174648433873065,1.06234494953834,1.0907612915426,1.77538315232502,37,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1994,1.31821227926505,0.0855964870233022,0.527652183211397,1.15044316469938,1.48598139383073,38,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1995,1.10258730322669,0.048858468962158,0.305121040873487,1.00682470406086,1.19834990239252,39,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",1996,1.03651702225103,0.0379927931615328,0.252015679308769,0.962051147654429,1.11098289684764,44,0
