empresa;cnpj;setor_naics3;subsetor_bovespa;data;ano;trimestre;variable_input;capital;receita;setor_ipa;fonte_mapeamento;peso_ipa;variable_input_nominal;capital_nominal;receita_nominal;setor_ipa_7d;nome_setor
AGRO;07.628.528/0001-59;-;agropecuária;2007-06-30 00:00:00;2007;2;15915,91373;252738,122;265,7643167;201101000;exceção;0,181212;12756;202560;213;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2007-09-30 00:00:00;2007;3;5403,946105;240073,4706;50,88695229;201101000;exceção;0,181212;4354;193429;41;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2007-12-31 00:00:00;2007;4;10240,98888;155336,0596;101,1760347;201101000;exceção;0,181212;8300;125895;82;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2008-03-31 00:00:00;2008;1;19916,438;196493,2024;4989,558194;201101000;exceção;0,181212;16202;159847;4059;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2008-06-30 00:00:00;2008;2;47011,75232;277561,9868;27448,40032;201101000;exceção;0,181212;38581;227786;22526;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2008-09-30 00:00:00;2008;3;9789,637202;296510,4773;3892,748905;201101000;exceção;0,181212;8050;243820;3201;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2008-12-31 00:00:00;2008;4;19913,61769;369222,9571;5442,359165;201101000;exceção;0,181212;16396;304002;4481;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2009-03-31 00:00:00;2009;1;34888,35721;385446,0254;18125,49678;201101000;exceção;0,181212;28676;316812;14898;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2009-06-30 00:00:00;2009;2;63923,71336;390994,287;36438,65828;201101000;exceção;0,181212;52532;321316;29945;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2009-09-30 00:00:00;2009;3;10260,13448;408828,6764;3899,752075;201101000;exceção;0,181212;8427;335785;3203;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2009-12-31 00:00:00;2009;4;22369,41221;423455,2867;6306,542505;201101000;exceção;0,181212;18370;347746;5179;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2010-03-31 00:00:00;2010;1;44166,10912;453606,2612;21634,11101;201101000;exceção;0,181212;36449;374348;17854;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2010-06-30 00:00:00;2010;2;78063,02329;444396,876;36196,81412;201101000;exceção;0,181212;64729;368489;30014;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2010-09-30 00:00:00;2010;3;16598,13231;329924,9532;12720,872;201101000;exceção;0,181212;13823;274763;10594;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2010-12-31 00:00:00;2010;4;39422,04446;330265,9167;45210,90321;201101000;exceção;0,181212;33008;276531;37855;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2011-03-31 00:00:00;2011;1;57818,39477;334044,6642;62951,83698;201101000;exceção;0,181212;48634;280982;52952;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2011-06-30 00:00:00;2011;2;95962,4262;;94276,58214;201101000;exceção;0,181212;80773;;79354;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2011-09-30 00:00:00;2011;3;37464,06189;;31690,78701;201101000;exceção;0,181212;31609;;26738;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2011-12-31 00:00:00;2011;4;79936,81825;;68086,87304;201101000;exceção;0,181212;67525;;57515;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2012-03-31 00:00:00;2012;1;112809,1488;;98771,38077;201101000;exceção;0,181212;95453;;83575;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2012-06-30 00:00:00;2012;2;180891,7497;;149004,4106;201101000;exceção;0,181212;153785;;126676;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2012-09-30 00:00:00;2012;3;51370,98633;;48109,76299;201101000;exceção;0,181212;43964;;41173;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2012-12-31 00:00:00;2012;4;99858,54379;;91358,80193;201101000;exceção;0,181212;85552;;78270;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2013-03-31 00:00:00;2013;1;131027,1684;;114850,9892;201101000;exceção;0,181212;112420;;98541;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2013-06-30 00:00:00;2013;2;219588,8261;;198455,3429;201101000;exceção;0,181212;188755;;170589;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2013-09-30 00:00:00;2013;3;49112,81878;;41054,86657;201101000;exceção;0,181212;42366;;35415;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2013-12-31 00:00:00;2013;4;62842,74086;;40859,45635;201101000;exceção;0,181212;54366;;35348;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2014-03-31 00:00:00;2014;1;102748,8296;;86444,14727;201101000;exceção;0,181212;89328;;75153;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2014-06-30 00:00:00;2014;2;172977,7235;;122828,7051;201101000;exceção;0,181212;150209;;106661;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2014-09-30 00:00:00;2014;3;62168,07059;;59123,00037;201101000;exceção;0,181212;53939;;51297;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2014-12-31 00:00:00;2014;4;91870,57456;;80509,46308;201101000;exceção;0,181212;80015;;70120;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2015-03-31 00:00:00;2015;1;119478,6986;;119413,5378;201101000;exceção;0,181212;104515;;104458;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2015-06-30 00:00:00;2015;2;212036,3718;;183379,0215;201101000;exceção;0,181212;186152;;160993;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2015-09-30 00:00:00;2015;3;70344,75892;;72593,7135;201101000;exceção;0,181212;62026;;64009;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2015-12-31 00:00:00;2015;4;103184,6442;;106583,1771;201101000;exceção;0,181212;91540;;94555;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2016-03-31 00:00:00;2016;1;111413,821;;97910,50896;201101000;exceção;0,181212;99332;;87293;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2016-06-30 00:00:00;2016;2;168206,9729;;139080,2002;201101000;exceção;0,181212;150814;;124699;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2016-09-30 00:00:00;2016;3;45821,37035;;40411,66295;201101000;exceção;0,181212;41089;;36238;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2016-12-31 00:00:00;2016;4;63847,93537;;57976,18274;201101000;exceção;0,181212;57359;;52084;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2017-03-31 00:00:00;2017;1;78530,30967;;71054,9952;201101000;exceção;0,181212;70564;;63847;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2017-06-30 00:00:00;2017;2;143451,0675;;117840,5173;201101000;exceção;0,181212;128263;;105364;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2017-09-30 00:00:00;2017;3;48681,00411;;59295,1635;201101000;exceção;0,181212;43571;;53071;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2017-12-31 00:00:00;2017;4;76463,2293;;83983,67308;201101000;exceção;0,181212;68640;;75391;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2018-03-31 00:00:00;2018;1;100500,5304;;119849,5693;201101000;exceção;0,181212;90429;;107839;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2018-06-30 00:00:00;2018;2;172267,4173;;196606,5782;201101000;exceção;0,181212;156136;;178196;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2018-09-30 00:00:00;2018;3;61938,18758;;74122,11932;201101000;exceção;0,181212;56433;;67534;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2018-12-31 00:00:00;2018;4;93871,45761;;116135,4116;201101000;exceção;0,181212;85321;;105557;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2019-03-31 00:00:00;2019;1;112857,5158;;122953,4658;201101000;exceção;0,181212;103021;;112237;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2019-06-30 00:00:00;2019;2;230144,0617;;225496,859;201101000;exceção;0,181212;210820;;206563;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2019-09-30 00:00:00;2019;3;113166,6796;;129038,7479;201101000;exceção;0,181212;103662;;118201;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2019-12-31 00:00:00;2019;4;157050,4608;;171044,0568;201101000;exceção;0,181212;144676;;157567;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2020-03-31 00:00:00;2020;1;239498,5423;;280112,7545;201101000;exceção;0,181212;221323;;258855;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2020-06-30 00:00:00;2020;2;360417,2776;;416564,4575;201101000;exceção;0,181212;334701;;386842;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2020-09-30 00:00:00;2020;3;154933,7849;1412631,07;187434,5183;201101000;exceção;0,181212;146340;1334276;177038;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2020-12-31 00:00:00;2020;4;212273,7621;1370295,255;268090,6548;201101000;exceção;0,181212;203048;1310740;256439;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2021-03-31 00:00:00;2021;1;347644,4412;1608728,008;582802,7633;201101000;exceção;0,181212;337198;1560387;565290;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2021-06-30 00:00:00;2021;2;557650,811;;778522,4006;201101000;exceção;0,181212;546457;;762895;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2021-09-30 00:00:00;2021;3;239175,5492;;233543,0096;201101000;exceção;0,181212;234694;;229167;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2021-12-31 00:00:00;2021;4;356645,0759;;420405,5708;201101000;exceção;0,181212;351390;;414211;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2022-03-31 00:00:00;2022;1;516526,3318;;739813,8289;201101000;exceção;0,181212;514316;;736648;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2022-06-30 00:00:00;2022;2;767469,665;;948910,1763;201101000;exceção;0,181212;766575;;947804;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2022-09-30 00:00:00;2022;3;172585,9124;;169498,2958;201101000;exceção;0,181212;171713;;168641;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2022-12-31 00:00:00;2022;4;257352,4694;;241656,3077;201101000;exceção;0,181212;255825;;240222;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2023-03-31 00:00:00;2023;1;449208,547;;451290,8488;201101000;exceção;0,181212;446339;;448408;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2023-06-30 00:00:00;2023;2;651267,2109;;583911,4057;201101000;exceção;0,181212;641455;;575114;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2023-09-30 00:00:00;2023;3;169224,1884;;141319,1145;201101000;exceção;0,181212;166701;;139212;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2023-12-31 00:00:00;2023;4;278817,501;;216238,3134;201101000;exceção;0,181212;275484;;213653;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2024-03-31 00:00:00;2024;1;412229,1323;;354799,8505;201101000;exceção;0,181212;406578;;349936;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2024-06-30 00:00:00;2024;2;603417,6323;;553492,3345;201101000;exceção;0,181212;597395;;547968;2021060;Indústria extrativa e agropecuária
AGRO;07.628.528/0001-59;-;agropecuária;2024-09-30 00:00:00;2024;3;199825,4774;;172213,4346;201101000;exceção;0,181212;198537;;171103;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2017-12-31 00:00:00;2017;4;75,75028544;;;201101000;exceção;0,181212;68;;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2018-12-31 00:00:00;2018;4;837,2637363;;;201101000;exceção;0,181212;761;;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2019-12-31 00:00:00;2019;4;16,28298344;207138,0034;;201101000;exceção;0,181212;15;190817;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2020-03-31 00:00:00;2020;1;30,29942294;204064,4493;;201101000;exceção;0,181212;28;188578;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2020-06-30 00:00:00;2020;2;31,22817395;200901,6114;;201101000;exceção;0,181212;29;186567;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2020-09-30 00:00:00;2020;3;258,3288473;196216,6404;;201101000;exceção;0,181212;244;185333;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2020-12-31 00:00:00;2020;4;840,5308336;1080123,939;;201101000;exceção;0,181212;804;1033180;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2021-03-31 00:00:00;2021;1;4004,326864;1038583,618;;201101000;exceção;0,181212;3884;1007375;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2021-06-30 00:00:00;2021;2;12495,83074;1035938,555;;201101000;exceção;0,181212;12245;1015144;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2021-09-30 00:00:00;2021;3;19670,57722;1228081,157;;201101000;exceção;0,181212;19302;1205070;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2021-12-31 00:00:00;2021;4;27808,75504;1351213,797;;201101000;exceção;0,181212;27399;1331304;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2022-03-31 00:00:00;2022;1;16538,77311;1542530,835;;201101000;exceção;0,181212;16468;1535930;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2022-06-30 00:00:00;2022;2;25108,26955;1402711,187;;201101000;exceção;0,181212;25079;1401076;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2022-09-30 00:00:00;2022;3;30860,08547;1439602,282;;201101000;exceção;0,181212;30704;1432321;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2022-12-31 00:00:00;2022;4;41322,26087;1679783,051;;201101000;exceção;0,181212;41077;1669813;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2023-03-31 00:00:00;2023;1;9472,510456;1662881,497;;201101000;exceção;0,181212;9412;1652259;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2023-06-30 00:00:00;2023;2;20572,95912;1315729,219;;201101000;exceção;0,181212;20263;1295906;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2023-09-30 00:00:00;2023;3;33506,59436;1319901,161;;201101000;exceção;0,181212;33007;1300221;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2023-12-31 00:00:00;2023;4;43434,29403;1437192,866;;201101000;exceção;0,181212;42915;1420010;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2024-03-31 00:00:00;2024;1;9883,489961;1194744,412;;201101000;exceção;0,181212;9748;1178366;;2021060;Indústria extrativa e agropecuária
AGXY;21.240.146/0001-84;atividades auxiliares à agricultura;agropecuária;2024-06-30 00:00:00;2024;2;21006,66477;928470,9469;;201101000;exceção;0,181212;20797;919204;;2021060;Indústria extrativa e agropecuária
